batch_size,method, score, level, clears, time, mps, cliff_l_e, cliff_h_e, cliff_l_w, cliff_h_w, m_stack_w, m_stack_e, a_stack_w, a_stack_e, stack_d_w, stack_d_e, stack_d_thresh, score_w, go_w
5,greedy,26900,4.8,58,58.14181027,4,0.605876191,4.312991389,-2.116467698,-10,-3.538850175,3.713030006,-3.768807772,2.332743252,-6.901307799,3.437761948,13.69457939,4.092632225,-8.252363195
,,,,,,,,,,,,,,,,,,,
batch_size,method, score, level, clears, time, mps, cliff_l_e, cliff_h_e, cliff_l_w, cliff_h_w, m_stack_w, m_stack_e, a_stack_w, a_stack_e, stack_d_w, stack_d_e, stack_d_thresh, score_w, go_w
5,yield_to_next,129620,6.6,140.4,436.0324183,4,0,4.12165575,-2.807878529,-10,-4.575825631,3.719308881,-4.279508082,1.613777022,-5.462837602,3.83893353,13.68939355,6.051330268,-7.613915444
5,yield_to_next,108200,6.6,131,333.319024,4,0,4.012477894,-1.925831492,-8.760055208,-5.343403983,3.309367216,-2.931199109,2.076485797,-5.64431088,3.468830461,13.9497133,4.986428736,-6.006590114
5,yield_to_next,105940,6.8,138.8,346.4682588,4,0.621571861,3.638707537,-2.858842219,-10,-4.68570266,3.463890215,-2.874271298,2.125491814,-6.950607759,3.938714582,13.37212385,5.844720503,-6.987982276
5,yield_to_next,102860,7.4,148.2,342.2647588,4,0,4.12165575,-2.807878529,-10,-4.575825631,3.719308881,-4.279508082,1.613777022,-5.462837602,3.83893353,13.68939355,6.051330268,-7.613915444
5,yield_to_next,86580,6,113,273.6451187,4,0.417123213,3.878589413,-3.153973103,-10,-3.682586143,3.661118254,-3.030571722,2.339659282,-6.85709466,3.991561543,14.41962227,5.381454322,-7.589593099
5,yield_to_next,85740,6.4,121,321.1503225,4,0.427422749,4.338097605,-2.000549808,-10,-5.033596113,3.53677466,-3.540683366,1.700187324,-5.922824737,3.57528315,14.2132961,5.905612252,-7.421489409
5,yield_to_next,83840,6.6,122.6,294.7025604,4,0,3.496488154,-2.500215875,-9.551741731,-4.760626634,3.284325967,-4.065126372,1.594103424,-5.844650515,3.344506967,13.77885605,6.747180544,-7.13938159
5,yield_to_next,80260,5.8,113,257.1012526,4,0.113720379,4.203492917,-2.072417653,-8.779923231,-4.119888356,4.00443093,-3.16713728,1.637721303,-6.928933549,3.212578625,13.89461475,5.195999397,-6.544124868
5,yield_to_next,80020,7.2,128.4,296.9425831,4,0,4.111568019,-2.166304978,-9.026915085,-5.629596413,3.836451898,-2.914484518,1.957337545,-5.46306848,3.651393912,14.30241764,6.508343838,-6.339967979
5,yield_to_next,76680,6,108.6,282.2644989,4,0.371059661,4.055422742,-1.946855914,-8.823306025,-4.420904743,3.413174842,-4.193779979,1.6563923,-6.592834946,3.128223959,14.80976485,6.587589204,-6.465474938
5,yield_to_next,75720,6.6,117.4,292.925236,4,0.23480125,3.933679642,-2.383541266,-9.105788445,-4.109716016,3.665816083,-4.340936276,2.491383881,-5.359169761,3.207845918,13.00125393,5.309391294,-7.07542977
5,yield_to_next,73660,6,107.4,249.3294405,4,0.407753336,4.173234364,-1.727883585,-9.626724454,-5.296437185,3.71337513,-3.728072705,1.70333095,-7.074034289,3.212480481,13.77691487,6.322500574,-7.501838188
5,yield_to_next,72520,6.4,108.2,254.0462492,4,0.407753336,4.173234364,-1.727883585,-9.626724454,-5.296437185,3.71337513,-3.728072705,1.70333095,-7.074034289,3.212480481,13.77691487,6.322500574,-7.501838188
5,yield_to_next,70940,6,107.2,272.2082958,4,0.250883469,4.315955375,-2.140554483,-9.107255251,-4.841599363,3.692602864,-2.950207307,1.99337141,-5.07372151,3.092693389,15,6.655612557,-7.242606632
5,yield_to_next,70560,6,109.2,259.3557109,4,0,4.167842909,-2.164765177,-9.29751228,-3.946028559,4.288136735,-4.160946242,1.926563538,-6.6605028,3.265191716,13.46125368,5.411507655,-6.875538055
10,yield_to_next,68920,6.2,109.5,266.0693579,4,0.185464507,3.925251078,-2.43792827,-9.763851189,-4.675323162,3.739758484,-3.472784375,2.113326788,-6.052893501,3.49599438,13.97077626,5.956004719,-6.875320669
5,yield_to_next,67120,6,99.2,267.9436771,4,0.432663524,3.754534662,-3.151538767,-10,-3.5358798,3.373929224,-3.261340008,2.451153989,-6.095935765,3.963646251,13.41385503,5.273670441,-7.470294015
5,yield_to_next,65880,6.2,103.8,260.4291626,4,0.250883469,4.315955375,-2.140554483,-9.107255251,-4.841599363,3.692602864,-2.950207307,1.99337141,-5.07372151,3.092693389,15,6.655612557,-7.242606632
10,yield_to_next,64430,6.1,103.5,258.2997411,4,0.214107079,3.882145653,-2.45084838,-9.731281769,-4.635424441,3.777242125,-3.565346774,2.06036402,-6.086468026,3.539284403,13.76276975,5.762019802,-6.897020914
5,yield_to_next,63080,6.4,106.4,277.3636668,4,0.245156444,3.396538712,-1.880962962,-9.947129448,-3.723981357,3.356114359,-3.084103809,2.276164922,-6.06863651,3.239150121,13.88832305,6.499428844,-6.630583107
5,yield_to_next,61900,6.4,104.4,253.8399271,4,0.332867313,3.749928537,-1.978760815,-9.876716172,-3.697013471,3.773355709,-2.736367402,2.389290654,-6.021899864,3.907688612,14.7133097,4.983298151,-5.93791846
5,yield_to_next,61260,5.2,86.8,238.2578321,4,0.23480125,3.933679642,-2.383541266,-9.105788445,-4.109716016,3.665816083,-4.340936276,2.491383881,-5.359169761,3.207845918,13.00125393,5.309391294,-7.07542977
10,yield_to_next,60270,6,100,245.2011084,4,0.197146956,3.816079531,-2.392711257,-9.739760743,-4.57873091,3.723886527,-3.544306281,2.053706308,-6.05607093,3.511717116,13.74419917,5.90524951,-6.86873257
5,yield_to_next,57920,5.8,95.6,254.5778787,4,0,3.875618039,-2.685383011,-10,-4.713673657,3.516321856,-3.475938919,2.430195091,-6.674520471,3.519824924,14.34791435,6.299105509,-6.633579153
5,yield_to_next,57220,6.2,98.2,266.9735691,4,0.695293068,4.239682656,-2.006014726,-9.482952321,-4.125141236,3.452056263,-2.618863679,1.821081923,-5.467939518,4.008836714,14.59783304,5.826269776,-7.630081416
20,yield_to_next,56415,5.8,93,223.8132639,4,0.322439237,3.818755278,-2.538520753,-9.808115342,-4.654241604,3.70910317,-3.37918143,2.082233526,-6.290772453,3.646731681,13.63926946,5.801549149,-6.899714807
5,yield_to_next,56380,6,95.8,258.6947609,4,0,3.496488154,-2.500215875,-9.551741731,-4.760626634,3.284325967,-4.065126372,1.594103424,-5.844650515,3.344506967,13.77885605,6.747180544,-7.13938159
35,yield_to_next,55271.42857,5.685714286,90.68571429,222.8820153,4,0.214107079,3.882145653,-2.45084838,-9.731281769,-4.635424441,3.777242125,-3.565346774,2.06036402,-6.086468026,3.539284403,13.76276975,5.762019802,-6.897020914
5,yield_to_next,55020,6.4,102,236.9958813,4,0,3.778710134,-2.964348578,-10,-4.854354979,3.676003034,-2.639268839,2.498682186,-6.330606127,3.214149612,15,5.818344084,-7.340080231
10,yield_to_next,53040,5.3,86.9,203.5892437,4,0.173559731,3.934495093,-2.378750363,-9.651767397,-4.512211073,3.886710644,-3.665526466,2.043553794,-6.180810391,3.497602185,13.67924768,5.720533905,-6.872463375
25,yield_to_next,52512,5.4,85.64,208.1035799,4,0.322439237,3.818755278,-2.538520753,-9.808115342,-4.654241604,3.70910317,-3.37918143,2.082233526,-6.290772453,3.646731681,13.63926946,5.801549149,-6.899714807
5,yield_to_next,52420,5.4,84.2,221.8935946,4,0,4.00003158,-3.118152517,-9.607811566,-4.344413049,3.302175252,-4.189349936,1.800097561,-6.632870932,3.185757246,14.96633275,4.883799085,-7.830777473
5,yield_to_next,52100,5.8,90.4,235.1789015,4,0.684272481,4.354345237,-2.757625487,-9.522458005,-4.52738174,4.068326048,-3.074578888,1.924983289,-6.754046179,3.104641674,14.90017619,6.345899297,-7.289295466
30,yield_to_next,51113.33333,5.433333333,86.03333333,211.6473528,4,0.197146956,3.816079531,-2.392711257,-9.739760743,-4.57873091,3.723886527,-3.544306281,2.053706308,-6.05607093,3.511717116,13.74419917,5.90524951,-6.86873257
5,yield_to_next,50400,6,96,230.8304299,4,0,3.764193476,-2.318213724,-10,-5.319990103,3.755013381,-3.209082938,2.555951884,-6.7445764,3.221258837,14.35857695,5.159133979,-6.121268651
40,yield_to_next,49900,5.4,83.675,207.0873746,4,0.214107079,3.882145653,-2.45084838,-9.731281769,-4.635424441,3.777242125,-3.565346774,2.06036402,-6.086468026,3.539284403,13.76276975,5.762019802,-6.897020914
15,yield_to_next,49680,5.6,87.53333333,218.272315,4,0.197146956,3.816079531,-2.392711257,-9.739760743,-4.57873091,3.723886527,-3.544306281,2.053706308,-6.05607093,3.511717116,13.74419917,5.90524951,-6.86873257
5,yield_to_next,49000,5.6,85.6,214.5091512,4,0.684272481,4.354345237,-2.757625487,-9.522458005,-4.52738174,4.068326048,-3.074578888,1.924983289,-6.754046179,3.104641674,14.90017619,6.345899297,-7.289295466
15,yield_to_next,48693.33333,5.533333333,84.93333333,219.5746259,4,0.214107079,3.882145653,-2.45084838,-9.731281769,-4.635424441,3.777242125,-3.565346774,2.06036402,-6.086468026,3.539284403,13.76276975,5.762019802,-6.897020914
10,yield_to_next,48680,5.6,82.5,204.9351774,4,0.298712148,3.94978482,-2.308629499,-9.545332973,-4.651571033,3.735080869,-3.70273754,1.994094109,-6.315244972,3.425816332,13.86788254,5.963458125,-6.910439599
5,yield_to_next,48520,5.4,84.2,212.1516034,4,0,3.875618039,-2.685383011,-10,-4.713673657,3.516321856,-3.475938919,2.430195091,-6.674520471,3.519824924,14.34791435,6.299105509,-6.633579153
5,yield_to_next,48500,5.8,89.2,214.8724025,4,0.155043528,4.036282348,-2.018392112,-9.715205487,-4.780822089,4.063012819,-3.844246509,2.510251029,-5.746845861,3.916910049,14.00471984,6.59541036,-7.076100846
30,yield_to_next,48303.33333,5.233333333,80.6,198.581136,4,0.322439237,3.818755278,-2.538520753,-9.808115342,-4.654241604,3.70910317,-3.37918143,2.082233526,-6.290772453,3.646731681,13.63926946,5.801549149,-6.899714807
5,yield_to_next,48280,5.4,85.4,216.6704848,4,0.735092639,4.035494451,-2.903093064,-8.793737581,-3.868824676,3.82065045,-4.327137379,2.470191307,-6.799104564,3.14064444,13.68425718,5.869001121,-6.995477954
15,yield_to_next,47986.66667,5.666666667,83.6,203.3151301,4,0.298712148,3.94978482,-2.308629499,-9.545332973,-4.651571033,3.735080869,-3.70273754,1.994094109,-6.315244972,3.425816332,13.86788254,5.963458125,-6.910439599
5,yield_to_next,47760,6,91.8,195.7898751,4,0,3.973703362,-3.248162411,-9.719130206,-5.437448794,4.05718046,-2.986764864,2.137206732,-6.509974985,3.135810503,14.15985506,5.800884602,-6.434767193
10,yield_to_next,47510,5.4,82.9,214.6210465,4,0.223629962,3.882871739,-2.428146946,-9.68784048,-4.603872741,3.78150401,-3.60673953,2.099446163,-6.017680971,3.523896587,13.67402107,5.751479167,-6.885611922
15,yield_to_next,47506.66667,5.4,84.13333333,194.5212885,4,0.173559731,3.934495093,-2.378750363,-9.651767397,-4.512211073,3.886710644,-3.665526466,2.043553794,-6.180810391,3.497602185,13.67924768,5.720533905,-6.872463375
75,greedy,47169.33333,5.373333333,81.8,61.88336482,1.333333333,0.222728362,3.878771192,-2.431746931,-9.734816079,-4.643754585,3.790840821,-3.547484807,2.067814096,-6.070827351,3.549404048,13.728318,5.787158697,-6.870292317
5,yield_to_next,46780,5.8,86.6,237.6461325,4,0,4.00003158,-3.118152517,-9.607811566,-4.344413049,3.302175252,-4.189349936,1.800097561,-6.632870932,3.185757246,14.96633275,4.883799085,-7.830777473
10,yield_to_next,46550,5.5,83.8,208.5791343,4,0.23697657,3.860321572,-2.415393727,-9.754450028,-4.552257545,3.781749677,-3.479724067,2.100872943,-6.050829781,3.58586879,13.78721125,5.723611231,-6.80662676
20,yield_to_next,46485,5.45,84.35,194.5152017,4,0.173559731,3.934495093,-2.378750363,-9.651767397,-4.512211073,3.886710644,-3.665526466,2.043553794,-6.180810391,3.497602185,13.67924768,5.720533905,-6.872463375
10,yield_to_next,45870,5.4,81.8,211.8132598,4,0.226275431,3.933849028,-2.395061592,-9.655753996,-4.668679691,3.778464495,-3.472237913,2.058435573,-5.945208827,3.491866206,13.90544449,5.89656924,-6.917197643
15,yield_to_next,45806.66667,5.133333333,79.86666667,196.5755208,4,0.23697657,3.860321572,-2.415393727,-9.754450028,-4.552257545,3.781749677,-3.479724067,2.100872943,-6.050829781,3.58586879,13.78721125,5.723611231,-6.80662676
20,yield_to_next,45635,5.45,82.55,208.2902004,4,0.197146956,3.816079531,-2.392711257,-9.739760743,-4.57873091,3.723886527,-3.544306281,2.053706308,-6.05607093,3.511717116,13.74419917,5.90524951,-6.86873257
20,yield_to_next,45590,5.5,80.75,199.8612543,4,0.298712148,3.94978482,-2.308629499,-9.545332973,-4.651571033,3.735080869,-3.70273754,1.994094109,-6.315244972,3.425816332,13.86788254,5.963458125,-6.910439599
10,yield_to_next,45560,5.6,84.9,204.3117727,4,0.273140346,3.898060622,-2.560256369,-9.846283285,-4.461775443,3.784067063,-3.435157015,2.114325626,-6.231472986,3.623561527,13.91779371,5.716967458,-7.044380687
20,yield_to_next,45425,5.55,82.75,212.1301438,4,0.214107079,3.882145653,-2.45084838,-9.731281769,-4.635424441,3.777242125,-3.565346774,2.06036402,-6.086468026,3.539284403,13.76276975,5.762019802,-6.897020914
5,yield_to_next,44820,5.2,78.4,203.7692606,4,0.245156444,3.396538712,-1.880962962,-9.947129448,-3.723981357,3.356114359,-3.084103809,2.276164922,-6.06863651,3.239150121,13.88832305,6.499428844,-6.630583107
25,yield_to_next,44608,5.36,81.36,206.4666713,4,0.197146956,3.816079531,-2.392711257,-9.739760743,-4.57873091,3.723886527,-3.544306281,2.053706308,-6.05607093,3.511717116,13.74419917,5.90524951,-6.86873257
15,yield_to_next,43833.33333,5.533333333,82.86666667,204.4572186,4,0.273140346,3.898060622,-2.560256369,-9.846283285,-4.461775443,3.784067063,-3.435157015,2.114325626,-6.231472986,3.623561527,13.91779371,5.716967458,-7.044380687
5,yield_to_next,43440,5,77.2,206.7125119,4,0.483199986,3.4946281,-3.244009204,-10,-3.785913926,3.445022011,-3.286412059,2.447824532,-5.345749655,3.956016912,13.00241806,5.689235654,-7.204387498
15,yield_to_next,43340,5.4,79.4,203.8734433,4,0.322439237,3.818755278,-2.538520753,-9.808115342,-4.654241604,3.70910317,-3.37918143,2.082233526,-6.290772453,3.646731681,13.63926946,5.801549149,-6.899714807
30,yield_to_next,43236.66667,5.366666667,79.23333333,201.710424,4,0.214107079,3.882145653,-2.45084838,-9.731281769,-4.635424441,3.777242125,-3.565346774,2.06036402,-6.086468026,3.539284403,13.76276975,5.762019802,-6.897020914
5,yield_to_next,42480,5.2,76.6,169.8974629,4,0.113720379,4.203492917,-2.072417653,-8.779923231,-4.119888356,4.00443093,-3.16713728,1.637721303,-6.928933549,3.212578625,13.89461475,5.195999397,-6.544124868
5,yield_to_next,42420,5.6,84.2,209.7772374,4,0.596281698,4.169746664,-1.755593657,-9.023148405,-4.137366514,4.044196092,-3.850303772,2.403260009,-6.97621422,3.695893425,14.61024502,6.030680072,-6.772283197
5,yield_to_next,41720,5.2,76.6,208.7138246,4,0.483199986,3.4946281,-3.244009204,-10,-3.785913926,3.445022011,-3.286412059,2.447824532,-5.345749655,3.956016912,13.00241806,5.689235654,-7.204387498
5,yield_to_next,41680,5.2,78.2,186.0998859,4,0,4.167842909,-2.164765177,-9.29751228,-3.946028559,4.288136735,-4.160946242,1.926563538,-6.6605028,3.265191716,13.46125368,5.411507655,-6.875538055
25,yield_to_next,41668,5.24,78.36,183.8622299,4,0.173559731,3.934495093,-2.378750363,-9.651767397,-4.512211073,3.886710644,-3.665526466,2.043553794,-6.180810391,3.497602185,13.67924768,5.720533905,-6.872463375
5,yield_to_next,41560,5.2,77.6,174.2661694,4,0.15517015,4.082379414,-2.27746235,-8.899308344,-3.888955661,4.128644702,-4.598931509,2.06194823,-5.773867236,3.87167816,13.26999715,5.005547634,-7.784502263
25,yield_to_next,41080,5.32,77.08,199.3534674,4,0.214107079,3.882145653,-2.45084838,-9.731281769,-4.635424441,3.777242125,-3.565346774,2.06036402,-6.086468026,3.539284403,13.76276975,5.762019802,-6.897020914
5,yield_to_next,40880,5.6,79.8,224.1060001,4,0.621571861,3.638707537,-2.858842219,-10,-4.68570266,3.463890215,-2.874271298,2.125491814,-6.950607759,3.938714582,13.37212385,5.844720503,-6.987982276
5,yield_to_next,40460,5.4,77.2,220.090864,4,0.457802612,4.228716017,-2.149356134,-9.835465076,-4.344784127,3.305424637,-3.528461173,1.991137298,-6.34657887,3.845748164,12.52550983,5.353315646,-5.988100905
30,yield_to_next,39836.66667,5.2,76.46666667,183.8927419,4,0.173559731,3.934495093,-2.378750363,-9.651767397,-4.512211073,3.886710644,-3.665526466,2.043553794,-6.180810391,3.497602185,13.67924768,5.720533905,-6.872463375
5,yield_to_next,39240,5.4,75.8,184.0128798,4,0.358837846,3.383717834,-1.848297307,-9.465003233,-3.76977942,3.512870463,-3.743607524,1.697003984,-6.13731187,3.540075013,15,5.970243014,-7.179581808
5,yield_to_next,38760,4.8,67,183.0162014,4,0.56204815,4.100022386,-3.015762196,-8.775038337,-3.581078079,3.52417231,-2.867854942,2.441427832,-5.526372743,3.283991466,14.55015077,5.147166543,-5.988278482
20,yield_to_next,38285,5.2,74.85,181.0507026,4,0.231327094,3.868712231,-2.396381549,-9.745894456,-4.569840926,3.789475729,-3.484159517,2.092912308,-6.0670075,3.577375922,13.80521795,5.724399962,-6.797500334
35,yield_to_next,38034.28571,5.142857143,74.2,180.2889201,4,0.173559731,3.934495093,-2.378750363,-9.651767397,-4.512211073,3.886710644,-3.665526466,2.043553794,-6.180810391,3.497602185,13.67924768,5.720533905,-6.872463375
5,yield_to_next,38000,5.6,76,175.0124418,4,0,3.764193476,-2.318213724,-10,-5.319990103,3.755013381,-3.209082938,2.555951884,-6.7445764,3.221258837,14.35857695,5.159133979,-6.121268651
10,yield_to_next,37860,5.5,75,179.2144582,4,0.218514478,3.876809353,-2.429802976,-9.746870532,-4.655333322,3.790227371,-3.541690574,2.076172159,-6.082363514,3.543785433,13.73910951,5.776405442,-6.857467276
5,yield_to_next,37440,5.2,72.2,176.5432943,4,0.572312147,4.119176846,-3.366942179,-8.680066048,-4.570655672,3.958987534,-2.369123061,1.801158253,-6.907776185,3.620128411,14.7637058,5.220635464,-6.578382312
15,yield_to_next,37333.33333,5.2,73.2,179.107244,4,0.231327094,3.868712231,-2.396381549,-9.745894456,-4.569840926,3.789475729,-3.484159517,2.092912308,-6.0670075,3.577375922,13.80521795,5.724399962,-6.797500334
5,yield_to_next,36680,5.8,80,201.1469749,4,0.203515811,4.381389693,-1.375953245,-9.354620069,-5.623938607,4.189957693,-2.804961255,2.449938336,-6.190082969,3.558854349,13.47129479,6.475602459,-6.892450735
10,yield_to_next,36640,5.2,72.9,189.3143244,4,0.322439237,3.818755278,-2.538520753,-9.808115342,-4.654241604,3.70910317,-3.37918143,2.082233526,-6.290772453,3.646731681,13.63926946,5.801549149,-6.899714807
10,yield_to_next,36580,5.3,73.6,191.0659223,4,0.143588729,3.910726488,-2.303810105,-9.500166701,-4.827350987,3.670012332,-3.389067708,2.076250569,-5.972850355,3.52504669,13.79176046,5.578911265,-6.644747986
15,yield_to_next,36413.33333,5,69.46666667,182.1273331,4,0.226275431,3.933849028,-2.395061592,-9.655753996,-4.668679691,3.778464495,-3.472237913,2.058435573,-5.945208827,3.491866206,13.90544449,5.89656924,-6.917197643
5,yield_to_next,36340,4.6,62.6,167.683276,4,0.417123213,3.878589413,-3.153973103,-10,-3.682586143,3.661118254,-3.030571722,2.339659282,-6.85709466,3.991561543,14.41962227,5.381454322,-7.589593099
5,yield_to_next,35800,5,69.6,198.017094,4,0,4.054408412,-2.289269051,-9.558719674,-4.110726252,3.367295297,-2.898024159,2.360124864,-6.338635285,4.061810527,13.4534427,5.617888993,-7.871041354
5,yield_to_next,35780,4.8,66.8,187.2728914,4,0.216373116,3.918057594,-2.826423863,-8.754834685,-5.412058871,3.353328618,-3.028367111,1.749752769,-5.174980467,3.77448202,13.10806832,5.606321694,-7.748837346
5,yield_to_next,35700,5.6,75.8,180.2668651,4,0.05955198,3.926756222,-1.966128901,-10,-4.635116151,3.837775772,-4.177257319,2.420059101,-6.675144678,3.771998625,14.25607492,6.607633483,-7.205128947
5,yield_to_next,35460,5.4,73.2,191.7602474,4,0,4.012477894,-1.925831492,-8.760055208,-5.343403983,3.309367216,-2.931199109,2.076485797,-5.64431088,3.468830461,13.9497133,4.986428736,-6.006590114
5,yield_to_next,35320,5.4,74.2,190.4523754,4,0.332867313,3.749928537,-1.978760815,-9.876716172,-3.697013471,3.773355709,-2.736367402,2.389290654,-6.021899864,3.907688612,14.7133097,4.983298151,-5.93791846
10,yield_to_next,34650,5.2,71.9,175.3502068,4,0.231327094,3.868712231,-2.396381549,-9.745894456,-4.569840926,3.789475729,-3.484159517,2.092912308,-6.0670075,3.577375922,13.80521795,5.724399962,-6.797500334
5,yield_to_next,34600,5.2,72,203.6753448,4,0.470954836,4.376478838,-2.023278469,-8.837954138,-4.723736895,3.71531187,-2.738838099,1.609386797,-6.303952104,3.879672629,14.03389051,6.202792266,-6.214987617
5,yield_to_next,34480,4.8,70.4,164.8245269,4,0.392968921,4.225884417,-1.965084387,-9.704409256,-4.630097011,4.216385199,-3.321010974,2.022728889,-6.071191031,3.580336877,15,5.568344094,-8.009776172
5,yield_to_next,34240,5.2,72,206.2116515,4,0,3.989722655,-3.001441339,-9.897062958,-3.724098122,3.463532033,-4.310713162,1.948646431,-5.539165195,3.115428131,12.75289335,5.51753384,-6.144763365
5,yield_to_next,34180,5.4,71,195.060198,4,0.432663524,3.754534662,-3.151538767,-10,-3.5358798,3.373929224,-3.261340008,2.451153989,-6.095935765,3.963646251,13.41385503,5.273670441,-7.470294015
5,yield_to_next,33860,5,69,191.3812058,4,0.107230306,3.467783682,-2.173351145,-9.594163032,-4.905679866,3.340453833,-4.375487922,2.208477325,-5.762167121,3.748760701,13.58518827,5.984539733,-7.522009197
5,yield_to_next,33400,5.4,72,191.4843406,4,0,4.111568019,-2.166304978,-9.026915085,-5.629596413,3.836451898,-2.914484518,1.957337545,-5.46306848,3.651393912,14.30241764,6.508343838,-6.339967979
5,yield_to_next,33300,4.6,62.4,178.8861249,4,0.735092639,4.035494451,-2.903093064,-8.793737581,-3.868824676,3.82065045,-4.327137379,2.470191307,-6.799104564,3.14064444,13.68425718,5.869001121,-6.995477954
5,yield_to_next,32660,5.2,70.4,180.9090932,4,0.236040745,3.777087681,-1.67901915,-10,-3.899878977,3.948681168,-3.509120075,2.039714443,-5.219937148,3.313235779,12.98553767,5.922714925,-7.521357944
10,yield_to_next,31060,4.9,62.5,165.4679322,4,0.269748522,3.888781361,-2.57710309,-9.850299119,-4.457010995,3.771830024,-3.438387991,2.116918329,-6.236009868,3.624785029,13.88561416,5.721174337,-7.017054555
20,yield_to_next,30295,4.95,63.5,163.0862875,4,0.143588729,3.910726488,-2.303810105,-9.500166701,-4.827350987,3.670012332,-3.389067708,2.076250569,-5.972850355,3.52504669,13.79176046,5.578911265,-6.644747986
5,yield_to_next,30080,4.6,62.6,191.8846053,4,0.652630636,4.396318248,-3.017103105,-10,-4.327229579,3.606277571,-2.835965895,1.578125658,-6.842357126,3.310467797,13.89059609,5.19613593,-7.760924489
15,yield_to_next,29926.66667,5,63.33333333,162.9685169,4,0.143588729,3.910726488,-2.303810105,-9.500166701,-4.827350987,3.670012332,-3.389067708,2.076250569,-5.972850355,3.52504669,13.79176046,5.578911265,-6.644747986
5,yield_to_next,29360,4.8,64.4,167.976426,4,0,3.55814997,-2.706158774,-10,-4.663781836,3.497243565,-3.522534943,1.976674193,-5.119085651,3.393782494,13.05777958,5.268405099,-6.203127635
5,yield_to_next,28820,4.8,64,154.5301298,4,0.440936743,3.72511387,-3.239501735,-8.891562886,-4.459074267,3.710569779,-4.244551265,1.629729742,-5.693643747,3.602299069,13.34432522,4.878204891,-7.403619367
5,yield_to_next,28620,4.2,54.8,137.5550297,4,0,3.996922051,-2.367081623,-9.543301307,-4.976113297,3.682428095,-3.9619154,2.206089795,-6.101939549,3.97615855,13.85849981,6.314164988,-7.39977646
5,yield_to_next,28080,4.2,50.6,138.6316753,4,0,3.929721352,-1.869102694,-10,-5.320221821,3.48318854,-3.60695775,2.42024062,-5.417596265,4.034890276,14.43256549,4.824800914,-6.925547709
5,yield_to_next,27960,4.8,63,150.2990012,4,0.093108343,4.015263446,-1.81118272,-10,-5.401759271,4.261338085,-3.014394134,1.997249479,-6.808270702,3.278495442,14.08070492,6.510704727,-6.429071672
5,yield_to_next,27880,5,59.8,135.6156113,4,0,3.653911744,-1.981136586,-10,-4.972475062,3.607973268,-2.547401868,1.927133687,-6.05550482,3.512957693,12.52441814,5.677696169,-7.822389314
5,yield_to_next,27700,4.8,59.2,162.6304733,4,0.076621758,4.046912745,-2.266384177,-8.867038785,-4.804848865,3.696027619,-4.338889922,1.992917468,-6.40792124,3.318662889,15,6.403900413,-7.275552108
5,yield_to_next,27340,4.8,61.2,173.4138018,4,0.039194403,4.008705711,-1.416267917,-10,-3.801313643,3.491267127,-3.620894127,2.5357554,-6.408179502,3.675647048,13.18313092,5.276003158,-7.268111667
5,yield_to_next,27320,5,61.4,156.3177463,4,0,4.077822848,-2.116787938,-9.96918328,-5.042829171,3.823411399,-4.624992293,1.807029229,-5.707255767,3.951864756,13.82096143,5.369153864,-7.354974793
5,yield_to_next,27120,4.6,55.6,161.6102207,4,0.111406995,4.272371992,-1.7169184,-9.644350981,-3.909254444,3.527284399,-4.361642309,2.352883729,-5.64057303,3.185356916,13.00484247,4.817468514,-6.817814176
10,yield_to_next,25680,4.8,59.5,168.2141489,4,0.24592809,3.906400343,-2.355907647,-9.592251529,-4.608899799,3.731772048,-3.648568476,2.003465751,-6.152471846,3.483529459,13.89746148,5.912349872,-6.806976935
5,yield_to_next,25620,4.4,56,156.1001906,4,0,3.507356453,-1.540885367,-9.603814484,-5.5414362,3.286162645,-2.826682868,1.97085579,-6.122347867,3.071087125,14.42656889,5.622673909,-6.860411593
5,yield_to_next,25620,4.2,52.8,151.4827765,4,0.485738195,3.910393254,-2.42111117,-10,-4.491472626,3.639628882,-3.694613227,1.765452393,-6.864446984,3.971249627,14.04977923,6.432673211,-6.867046045
5,yield_to_next,24720,4.8,59.2,155.7488555,4,0.392968921,4.225884417,-1.965084387,-9.704409256,-4.630097011,4.216385199,-3.321010974,2.022728889,-6.071191031,3.580336877,15,5.568344094,-8.009776172
5,yield_to_next,24340,4.6,56,135.5511812,4,0.657895699,4.017169961,-2.744913924,-10,-4.415977837,4.282849088,-4.073458041,2.322984774,-6.659326168,3.057941051,13.33591219,6.74340665,-6.379441064
5,yield_to_next,24300,5,60,147.1703987,4,0.578851601,3.647454194,-2.860337448,-10,-4.007224038,3.974416195,-3.416095203,2.169389129,-5.715736952,3.786688046,13.07433094,5.5985214,-6.13060983
5,yield_to_next,24260,5,62,152.1011579,4,0.063265557,3.905468059,-2.495947551,-9.167147767,-4.29046276,4.141050733,-3.422850279,1.856527613,-6.392930137,3.966853077,12.6688419,5.438693824,-7.467669358
5,yield_to_next,23940,4.6,55.4,159.9646832,4,0.295040695,3.845937865,-3.071286788,-9.052537811,-4.684844736,3.189274269,-3.536231104,1.592890694,-5.253385516,3.803236878,14.05908437,5.911057992,-7.300856411
5,yield_to_next,23880,4.2,50.2,154.6708563,4,0.500347017,3.980033484,-1.961406022,-9.928004671,-5.383545501,3.592499881,-4.057835394,2.277633514,-5.452014236,3.494904214,14.92499812,6.044818285,-6.767046839
